390.0,2.952420E-03,4.076779E-04,1.318752E-02
391.0,3.577275E-03,4.977769E-04,1.597879E-02
392.0,4.332146E-03,6.064754E-04,1.935758E-02
393.0,5.241609E-03,7.370040E-04,2.343758E-02
394.0,6.333902E-03,8.929388E-04,2.835021E-02
395.0,7.641137E-03,1.078166E-03,3.424588E-02
396.0,9.199401E-03,1.296816E-03,4.129467E-02
397.0,1.104869E-02,1.553159E-03,4.968641E-02
398.0,1.323262E-02,1.851463E-03,5.962964E-02
399.0,1.579791E-02,2.195795E-03,7.134926E-02
400.0,1.879338E-02,2.589775E-03,8.508254E-02
401.0,2.226949E-02,3.036799E-03,1.010753E-01
402.0,2.627978E-02,3.541926E-03,1.195838E-01
403.0,3.087862E-02,4.111422E-03,1.408647E-01
404.0,3.611890E-02,4.752618E-03,1.651644E-01
405.0,4.204986E-02,5.474207E-03,1.927065E-01
406.0,4.871256E-02,6.285034E-03,2.236782E-01
407.0,5.612868E-02,7.188068E-03,2.582109E-01
408.0,6.429866E-02,8.181786E-03,2.963632E-01
409.0,7.319818E-02,9.260417E-03,3.381018E-01
410.0,8.277331E-02,1.041303E-02,3.832822E-01
411.0,9.295327E-02,1.162642E-02,4.316884E-01
412.0,1.037137E-01,1.289884E-02,4.832440E-01
413.0,1.150520E-01,1.423442E-02,5.379345E-01
414.0,1.269771E-01,1.564080E-02,5.957740E-01
415.0,1.395127E-01,1.712968E-02,6.568187E-01
416.0,1.526661E-01,1.871265E-02,7.210459E-01
417.0,1.663054E-01,2.038394E-02,7.878635E-01
418.0,1.802197E-01,2.212935E-02,8.563391E-01
419.0,1.941448E-01,2.392985E-02,9.253017E-01
420.0,2.077647E-01,2.576133E-02,9.933444E-01
421.0,2.207911E-01,2.760156E-02,1.059178E+00
422.0,2.332355E-01,2.945513E-02,1.122832E+00
423.0,2.452462E-01,3.133884E-02,1.184947E+00
424.0,2.570397E-01,3.327575E-02,1.246476E+00
425.0,2.688989E-01,3.529554E-02,1.308674E+00
426.0,2.810677E-01,3.742705E-02,1.372628E+00
427.0,2.933967E-01,3.967137E-02,1.437661E+00
428.0,3.055933E-01,4.201998E-02,1.502449E+00
429.0,3.173165E-01,4.446166E-02,1.565456E+00
430.0,3.281798E-01,4.698226E-02,1.624940E+00
431.0,3.378678E-01,4.956742E-02,1.679488E+00
432.0,3.465097E-01,5.221219E-02,1.729668E+00
433.0,3.543953E-01,5.491387E-02,1.776755E+00
434.0,3.618655E-01,5.766919E-02,1.822228E+00
435.0,3.693084E-01,6.047429E-02,1.867751E+00
436.0,3.770107E-01,6.332195E-02,1.914504E+00
437.0,3.846850E-01,6.619271E-02,1.961055E+00
438.0,3.918591E-01,6.906185E-02,2.005136E+00
439.0,3.980192E-01,7.190190E-02,2.044296E+00
440.0,4.026189E-01,7.468288E-02,2.075946E+00
441.0,4.052637E-01,7.738452E-02,2.098231E+00
442.0,4.062482E-01,8.003601E-02,2.112591E+00
443.0,4.060660E-01,8.268524E-02,2.121427E+00
444.0,4.052283E-01,8.538745E-02,2.127239E+00
445.0,4.042529E-01,8.820537E-02,2.132574E+00
446.0,4.034808E-01,9.118925E-02,2.139093E+00
447.0,4.025362E-01,9.431041E-02,2.144815E+00
448.0,4.008675E-01,9.751346E-02,2.146832E+00
449.0,3.979327E-01,1.007349E-01,2.142250E+00
450.0,3.932139E-01,1.039030E-01,2.128264E+00
451.0,3.864108E-01,1.069639E-01,2.103205E+00
452.0,3.779513E-01,1.099676E-01,2.069388E+00
453.0,3.684176E-01,1.129992E-01,2.030030E+00
454.0,3.583473E-01,1.161541E-01,1.988178E+00
455.0,3.482214E-01,1.195389E-01,1.946651E+00
456.0,3.383830E-01,1.232503E-01,1.907521E+00
457.0,3.288309E-01,1.273047E-01,1.870689E+00
458.0,3.194977E-01,1.316964E-01,1.835578E+00
459.0,3.103345E-01,1.364178E-01,1.801657E+00
460.0,3.013112E-01,1.414586E-01,1.768440E+00
461.0,2.923754E-01,1.468003E-01,1.735338E+00
462.0,2.833273E-01,1.524002E-01,1.701254E+00
463.0,2.739463E-01,1.582021E-01,1.665053E+00
464.0,2.640352E-01,1.641400E-01,1.625712E+00
465.0,2.534221E-01,1.701373E-01,1.582342E+00
466.0,2.420135E-01,1.761233E-01,1.534439E+00
467.0,2.299346E-01,1.820896E-01,1.482544E+00
