360,0.724667
365,0.787643
370,0.820665
375,0.824353
380,0.820164
385,0.837629
390,0.857912
395,0.870103
400,0.876778
405,0.879026
410,0.878250
415,0.876370
420,0.874743
425,0.874393
430,0.874372
435,0.874124
440,0.874427
445,0.876391
450,0.879277
455,0.882410
460,0.885280
465,0.887368
470,0.888930
475,0.890116
480,0.891128
485,0.892273
490,0.893355
495,0.894047
500,0.894604
505,0.895236
510,0.895807
515,0.896073
520,0.896113
525,0.895835
530,0.895454
535,0.894973
540,0.894388
545,0.893707
550,0.892884
555,0.891950
560,0.890796
565,0.889535
570,0.887797
575,0.885584
580,0.883167
585,0.880718
590,0.878246
595,0.875777
600,0.873586
605,0.871506
610,0.869078
615,0.865775
620,0.862373
625,0.859553
630,0.856991
635,0.854055
640,0.851117
645,0.848424
650,0.845656
655,0.843095
660,0.840536
665,0.838121
670,0.835229
675,0.831549
680,0.827995
685,0.825466
690,0.823109
695,0.819881
700,0.816261
705,0.812887
710,0.809534
715,0.806034
720,0.802512
725,0.799444
730,0.796176
735,0.792632
740,0.788722
745,0.785389
750,0.782109
755,0.778832
760,0.775590
765,0.772467
770,0.769417
775,0.766322
780,0.763141
